po_id,po_line_id,supplier_id,product_id,warehouse_id,order_date,promised_delivery_date,actual_delivery_date,qty_ordered,qty_received,qty_rejected,unit_cost,total_cost,status
PO-1951,1,SUP-1005,HF-1010,WH-SOUTH,2025-10-31,2025-11-21,2025-11-21,250,247,3,48.6,12150.0,received
PO-1952,1,SUP-1005,HF-1010,WH-CENTRAL,2025-11-07,2025-11-28,2025-11-29,250,248,2,48.6,12150.0,received
PO-1953,1,SUP-1005,HF-1560,WH-EAST,2025-10-15,2025-11-05,2025-11-06,150,147,3,34.5,5175.0,received
PO-1954,1,SUP-1005,HF-1560,WH-CENTRAL,2025-10-16,2025-11-06,2025-11-06,25,24,1,34.5,862.5,received
PO-1955,1,SUP-1005,HF-1340,WH-WEST,2025-10-29,2025-11-19,2025-11-18,250,247,3,8.7,2175.0,received
PO-1956,1,SUP-1005,HF-1455,WH-EAST,2025-10-29,2025-11-19,2025-11-20,150,147,3,14.2,2130.0,received
PO-1957,1,SUP-1005,HF-1010,WH-WEST,2025-11-11,2025-12-02,2025-12-02,200,197,3,48.6,9720.0,received
PO-1958,1,SUP-1005,HF-1560,WH-WEST,2025-10-13,2025-11-03,2025-11-04,100,99,1,34.5,3450.0,received
PO-1959,1,SUP-1005,HF-1230,WH-WEST,2025-10-29,2025-11-19,2025-11-21,100,98,2,285.0,28500.0,received
PO-1960,1,SUP-1005,HF-1340,WH-EAST,2025-10-30,2025-11-20,2025-11-20,100,99,1,8.7,870.0,received
PO-1961,1,SUP-1005,HF-1340,WH-WEST,2025-10-15,2025-11-05,2025-11-05,250,243,7,8.7,2175.0,received
PO-1962,1,SUP-1005,HF-1455,WH-WEST,2025-10-20,2025-11-10,2025-11-10,200,194,6,14.2,2840.0,received
PO-1963,1,SUP-1005,HF-1455,WH-CENTRAL,2025-10-27,2025-11-17,2025-11-16,200,196,4,14.2,2840.0,received
PO-1964,1,SUP-1005,HF-1455,WH-WEST,2025-10-17,2025-11-07,2025-11-08,100,97,3,14.2,1420.0,received
PO-1965,1,SUP-1005,HF-1125,WH-SOUTH,2025-11-11,2025-12-02,2025-12-01,500,486,14,22.3,11150.0,received
PO-1966,1,SUP-1005,HF-1125,WH-CENTRAL,2025-10-15,2025-11-05,2025-11-05,200,195,5,22.3,4460.0,received
PO-1967,1,SUP-1005,HF-1125,WH-CENTRAL,2025-11-10,2025-12-01,2025-12-02,50,49,1,22.3,1115.0,received
PO-1968,1,SUP-1005,HF-1340,WH-SOUTH,2025-10-22,2025-11-12,2025-11-13,150,146,4,8.7,1305.0,received
PO-1969,1,SUP-1005,HF-1560,WH-CENTRAL,2025-10-17,2025-11-07,2025-11-07,500,496,4,34.5,17250.0,received
PO-1970,1,SUP-1005,HF-1010,WH-CENTRAL,2025-10-31,2025-11-21,2025-11-21,200,198,2,48.6,9720.0,received
PO-1971,1,SUP-1005,HF-1560,WH-EAST,2025-10-24,2025-11-14,2025-11-15,25,25,0,34.5,862.5,received
PO-1972,1,SUP-1005,HF-1455,WH-SOUTH,2025-11-04,2025-11-25,2025-11-25,250,243,7,14.2,3550.0,received
PO-1973,1,SUP-1005,HF-1340,WH-SOUTH,2025-10-17,2025-11-07,2025-11-07,50,50,0,8.7,435.0,received
PO-1974,1,SUP-1005,HF-1010,WH-CENTRAL,2025-10-20,2025-11-10,2025-11-11,250,247,3,48.6,12150.0,received
PO-1975,1,SUP-1005,HF-1125,WH-EAST,2025-11-11,2025-12-02,2025-12-04,150,147,3,22.3,3345.0,received
PO-1976,1,SUP-1005,HF-1230,WH-SOUTH,2025-11-10,2025-12-01,2025-12-01,50,49,1,285.0,14250.0,received
PO-1977,1,SUP-1005,HF-1455,WH-SOUTH,2025-11-05,2025-11-26,2025-11-26,100,97,3,14.2,1420.0,received
PO-1978,1,SUP-1005,HF-1455,WH-EAST,2025-10-29,2025-11-19,2025-11-19,25,24,1,14.2,355.0,received
PO-1979,1,SUP-1006,SE-1125,WH-SOUTH,2025-11-05,2025-11-10,2025-11-11,25,25,0,8.6,215.0,received
PO-1980,1,SUP-1006,SE-1560,WH-EAST,2025-10-22,2025-10-27,2025-10-27,150,148,2,11.3,1695.0,received
PO-1981,1,SUP-1006,SE-1230,WH-SOUTH,2025-10-22,2025-10-27,2025-10-30,200,196,4,125.0,25000.0,received
PO-1982,1,SUP-1006,SE-1125,WH-SOUTH,2025-10-27,2025-11-01,2025-11-02,25,25,0,8.6,215.0,received
PO-1983,1,SUP-1006,SE-1455,WH-WEST,2025-10-23,2025-10-28,2025-10-26,150,148,2,18.5,2775.0,received
PO-1984,1,SUP-1006,SE-1560,WH-WEST,2025-11-10,2025-11-15,2025-11-14,150,148,2,11.3,1695.0,received
PO-1985,1,SUP-1006,SE-1560,WH-WEST,2025-11-04,2025-11-09,2025-11-08,250,248,2,11.3,2825.0,received
PO-1986,1,SUP-1006,SE-1340,WH-CENTRAL,2025-10-15,2025-10-20,2025-10-21,200,195,5,14.2,2840.0,received
PO-1987,1,SUP-1007,EC-2050,WH-SOUTH,2025-10-14,2025-10-30,2025-10-30,500,493,7,2.1,1050.0,received
PO-1988,1,SUP-1007,EC-2275,WH-WEST,2025-10-17,2025-11-02,2025-11-04,50,50,0,24.5,1225.0,received
PO-1989,1,SUP-1007,EC-1940,WH-CENTRAL,2025-11-05,2025-11-21,2025-11-24,500,494,6,18.9,9450.0,received
PO-1990,1,SUP-1007,EC-1835,WH-EAST,2025-11-10,2025-11-26,2025-11-29,50,50,0,6.8,340.0,received
PO-1991,1,SUP-1007,EC-1940,WH-EAST,2025-10-27,2025-11-12,2025-11-14,150,147,3,18.9,2835.0,received
PO-1992,1,SUP-1007,EC-1720,WH-SOUTH,2025-10-20,2025-11-05,2025-11-06,50,49,1,3.2,160.0,received
PO-1993,1,SUP-1007,EC-2050,WH-SOUTH,2025-10-15,2025-10-31,2025-11-01,200,198,2,2.1,420.0,received
PO-1994,1,SUP-1007,EC-2160,WH-CENTRAL,2025-10-30,2025-11-15,2025-11-17,500,497,3,7.4,3700.0,received
PO-1995,1,SUP-1007,EC-1835,WH-EAST,2025-10-24,2025-11-09,2025-11-08,25,25,0,6.8,170.0,received
PO-1996,1,SUP-1007,EC-2160,WH-CENTRAL,2025-10-23,2025-11-08,2025-11-06,25,25,0,7.4,185.0,received
PO-1997,1,SUP-1008,IF-8100,WH-CENTRAL,2025-11-03,2025-11-08,2025-11-09,250,245,5,9.8,2450.0,received
PO-1998,1,SUP-1008,IF-8430,WH-WEST,2025-10-27,2025-11-01,2025-11-02,250,243,7,4.8,1200.0,received
PO-1999,1,SUP-1008,IF-7995,WH-CENTRAL,2025-10-23,2025-10-28,2025-10-30,100,97,3,14.5,1450.0,received
PO-2000,1,SUP-1008,IF-8320,WH-EAST,2025-10-22,2025-10-27,2025-10-26,150,147,3,6.4,960.0,received
PO-2001,1,SUP-1008,IF-8215,WH-CENTRAL,2025-10-29,2025-11-03,2025-11-03,150,147,3,11.2,1680.0,received
PO-2002,1,SUP-1008,IF-8430,WH-EAST,2025-10-16,2025-10-21,2025-10-22,200,196,4,4.8,960.0,received
PO-2003,1,SUP-1008,IF-7995,WH-SOUTH,2025-11-05,2025-11-10,2025-11-11,250,244,6,14.5,3625.0,received
PO-2004,1,SUP-1008,IF-8540,WH-CENTRAL,2025-10-23,2025-10-28,2025-10-28,100,97,3,15.3,1530.0,received
PO-2005,1,SUP-1008,IF-8215,WH-WEST,2025-10-31,2025-11-05,2025-11-05,150,147,3,11.2,1680.0,received
PO-2006,1,SUP-1008,IF-8320,WH-WEST,2025-11-10,2025-11-15,2025-11-15,200,198,2,6.4,1280.0,received
PO-2007,1,SUP-1009,PB-5100,WH-EAST,2025-10-13,2025-11-07,2025-11-08,150,149,1,16.2,2430.0,received
PO-2008,1,SUP-1009,PB-5760,WH-WEST,2025-11-07,2025-12-02,2025-12-07,200,197,3,135.0,27000.0,received
PO-2009,1,SUP-1009,PB-5320,WH-CENTRAL,2025-10-30,2025-11-24,2025-11-25,500,497,3,13.6,6800.0,received
PO-2010,1,SUP-1009,PB-5215,WH-CENTRAL,2025-10-21,2025-11-15,2025-11-14,500,494,6,8.7,4350.0,received
PO-2011,1,SUP-1009,PB-5540,WH-CENTRAL,2025-11-06,2025-12-01,2025-11-30,25,25,0,3.4,85.0,received
PO-2012,1,SUP-1009,PB-5430,WH-EAST,2025-10-23,2025-11-17,2025-11-17,500,489,11,245.0,122500.0,received
PO-2013,1,SUP-1009,PB-5430,WH-EAST,2025-10-17,2025-11-11,2025-11-11,150,148,2,245.0,36750.0,received
PO-2014,1,SUP-1009,PB-5760,WH-CENTRAL,2025-10-27,2025-11-21,2025-11-23,500,486,14,135.0,67500.0,received
PO-2015,1,SUP-1009,PB-5100,WH-CENTRAL,2025-10-31,2025-11-25,2025-11-26,250,245,5,16.2,4050.0,received
PO-2016,1,SUP-1009,PB-5100,WH-WEST,2025-10-31,2025-11-25,2025-11-25,250,243,7,16.2,4050.0,received
PO-2017,1,SUP-1009,PB-5760,WH-CENTRAL,2025-10-15,2025-11-09,2025-11-09,50,50,0,135.0,6750.0,received
PO-2018,1,SUP-1010,HF-2215,WH-WEST,2025-10-31,2025-11-10,2025-11-10,200,196,4,24.7,4940.0,received
PO-2019,1,SUP-1010,HF-1890,WH-CENTRAL,2025-11-04,2025-11-14,2025-11-14,25,25,0,195.0,4875.0,received
PO-2020,1,SUP-1010,HF-1780,WH-CENTRAL,2025-10-27,2025-11-06,2025-11-09,500,495,5,42.1,21050.0,received
PO-2021,1,SUP-1010,HF-1890,WH-WEST,2025-10-16,2025-10-26,2025-10-28,100,98,2,195.0,19500.0,received
PO-2022,1,SUP-1010,HF-1675,WH-SOUTH,2025-10-29,2025-11-08,2025-11-10,25,24,1,28.9,722.5,received
PO-2023,1,SUP-1010,HF-1780,WH-WEST,2025-10-23,2025-11-02,2025-11-03,150,147,3,42.1,6315.0,received
PO-2024,1,SUP-1010,HF-1890,WH-WEST,2025-11-06,2025-11-16,2025-11-15,500,485,15,195.0,97500.0,received
PO-2025,1,SUP-1010,HF-2100,WH-WEST,2025-11-05,2025-11-15,2025-11-15,25,24,1,6.3,157.5,received
PO-2026,1,SUP-1010,HF-2100,WH-EAST,2025-10-13,2025-10-23,2025-10-26,100,98,2,6.3,630.0,received
PO-2027,1,SUP-1010,HF-2100,WH-EAST,2025-10-23,2025-11-02,2025-11-04,150,149,1,6.3,945.0,received
PO-2028,1,SUP-1010,HF-2215,WH-CENTRAL,2025-10-13,2025-10-23,2025-10-25,200,196,4,24.7,4940.0,received
PO-2029,1,SUP-1010,HF-1780,WH-CENTRAL,2025-10-22,2025-11-01,2025-11-01,100,98,2,42.1,4210.0,received
PO-2030,1,SUP-1010,HF-2215,WH-EAST,2025-10-21,2025-10-31,2025-10-31,50,50,0,24.7,1235.0,received
PO-2031,1,SUP-1010,HF-2100,WH-EAST,2025-10-30,2025-11-09,2025-11-09,100,99,1,6.3,630.0,received
PO-2032,1,SUP-1011,SE-2100,WH-WEST,2025-10-15,2025-10-23,2025-10-24,100,99,1,9.4,940.0,received
PO-2033,1,SUP-1011,SE-1995,WH-EAST,2025-10-17,2025-10-25,2025-10-25,25,24,1,45.6,1140.0,received
PO-2034,1,SUP-1011,SE-1675,WH-SOUTH,2025-10-14,2025-10-22,2025-10-22,25,25,0,28.7,717.5,received
PO-2035,1,SUP-1011,SE-2100,WH-SOUTH,2025-10-24,2025-11-01,2025-11-01,100,99,1,9.4,940.0,received
PO-2036,1,SUP-1011,SE-2215,WH-EAST,2025-11-11,2025-11-19,2025-11-21,500,490,10,6.8,3400.0,received
PO-2037,1,SUP-1011,SE-1675,WH-SOUTH,2025-10-16,2025-10-24,2025-10-24,150,147,3,28.7,4305.0,received
PO-2038,1,SUP-1011,SE-1995,WH-SOUTH,2025-10-20,2025-10-28,2025-10-27,50,49,1,45.6,2280.0,received
PO-2039,1,SUP-1011,SE-1890,WH-CENTRAL,2025-11-04,2025-11-12,2025-11-12,250,243,7,62.4,15600.0,received
PO-2040,1,SUP-1011,SE-1890,WH-SOUTH,2025-10-28,2025-11-05,2025-11-04,25,25,0,62.4,1560.0,received
PO-2041,1,SUP-1011,SE-1995,WH-SOUTH,2025-10-22,2025-10-30,2025-10-30,500,490,10,45.6,22800.0,received
PO-2042,1,SUP-1011,SE-2100,WH-EAST,2025-11-04,2025-11-12,2025-11-11,500,491,9,9.4,4700.0,received
PO-2043,1,SUP-1011,SE-1675,WH-CENTRAL,2025-10-30,2025-11-07,2025-11-07,150,148,2,28.7,4305.0,received
PO-2044,1,SUP-1012,PB-6280,WH-WEST,2025-10-28,2025-11-17,2025-11-16,150,148,2,14.5,2175.0,received
PO-2045,1,SUP-1012,PB-6370,WH-SOUTH,2025-11-07,2025-11-27,2025-11-28,150,148,2,5.2,780.0,received
PO-2046,1,SUP-1012,PB-6370,WH-WEST,2025-11-03,2025-11-23,2025-11-22,250,243,7,5.2,1300.0,received
PO-2047,1,SUP-1012,PB-6280,WH-SOUTH,2025-10-16,2025-11-05,2025-11-06,200,197,3,14.5,2900.0,received
PO-2048,1,SUP-1012,PB-5870,WH-SOUTH,2025-10-22,2025-11-11,2025-11-10,150,149,1,42.3,6345.0,received
PO-2049,1,SUP-1012,PB-6460,WH-SOUTH,2025-10-23,2025-11-12,2025-11-13,150,149,1,3.9,585.0,received
PO-2050,1,SUP-1012,PB-5980,WH-WEST,2025-11-10,2025-11-30,2025-12-03,200,196,4,15.9,3180.0,received
PO-2051,1,SUP-1012,PB-5870,WH-WEST,2025-11-03,2025-11-23,2025-11-23,50,49,1,42.3,2115.0,received
PO-2052,1,SUP-1012,PB-6280,WH-SOUTH,2025-11-03,2025-11-23,2025-11-23,100,98,2,14.5,1450.0,received
PO-2053,1,SUP-1012,PB-6370,WH-CENTRAL,2025-11-11,2025-12-01,2025-12-02,150,146,4,5.2,780.0,received
PO-2054,1,SUP-1012,PB-5870,WH-EAST,2025-10-29,2025-11-18,2025-11-20,150,146,4,42.3,6345.0,received
PO-2055,1,SUP-1013,IF-9195,WH-EAST,2025-10-13,2025-10-25,2025-10-26,250,243,7,8.1,2025.0,received
PO-2056,1,SUP-1013,IF-8760,WH-CENTRAL,2025-10-13,2025-10-25,2025-10-25,50,49,1,10.4,520.0,received
PO-2057,1,SUP-1013,IF-9195,WH-SOUTH,2025-10-30,2025-11-11,2025-11-12,50,49,1,8.1,405.0,received
PO-2058,1,SUP-1013,IF-8980,WH-SOUTH,2025-11-11,2025-11-23,2025-11-25,100,99,1,5.6,560.0,received
PO-2059,1,SUP-1013,IF-8870,WH-WEST,2025-10-13,2025-10-25,2025-10-26,25,25,0,3.5,87.5,received
PO-2060,1,SUP-1013,IF-9370,WH-SOUTH,2025-10-17,2025-10-29,2025-10-28,25,24,1,5.9,147.5,received
PO-2061,1,SUP-1013,IF-9370,WH-SOUTH,2025-10-27,2025-11-08,2025-11-08,200,195,5,5.9,1180.0,received
PO-2062,1,SUP-1013,IF-9280,WH-CENTRAL,2025-10-20,2025-11-01,2025-11-01,50,50,0,16.7,835.0,received
PO-2063,1,SUP-1014,HF-2870,WH-WEST,2025-11-04,2025-12-02,2025-12-02,200,194,6,75.3,15060.0,received
PO-2064,1,SUP-1014,HF-2760,WH-CENTRAL,2025-10-14,2025-11-11,2025-11-12,25,24,1,98.5,2462.5,received
PO-2065,1,SUP-1014,HF-2320,WH-SOUTH,2025-11-04,2025-12-02,2025-12-01,25,24,1,19.4,485.0,received
PO-2066,1,SUP-1014,HF-2540,WH-SOUTH,2025-10-29,2025-11-26,2025-11-26,25,24,1,142.0,3550.0,received
PO-2067,1,SUP-1014,HF-2430,WH-SOUTH,2025-11-05,2025-12-03,2025-12-06,250,248,2,68.5,17125.0,received
PO-2068,1,SUP-1014,HF-2870,WH-CENTRAL,2025-10-14,2025-11-11,2025-11-11,100,99,1,75.3,7530.0,received
PO-2069,1,SUP-1014,HF-2650,WH-SOUTH,2025-10-31,2025-11-28,2025-11-28,250,247,3,36.8,9200.0,received
PO-2070,1,SUP-1014,HF-2540,WH-CENTRAL,2025-10-14,2025-11-11,2025-11-14,250,244,6,142.0,35500.0,received
PO-2071,1,SUP-1014,HF-2870,WH-CENTRAL,2025-10-14,2025-11-11,2025-11-11,250,248,2,75.3,18825.0,received
PO-2072,1,SUP-1014,HF-2320,WH-CENTRAL,2025-11-07,2025-12-05,2025-12-06,250,247,3,19.4,4850.0,received
PO-2073,1,SUP-1014,HF-2320,WH-WEST,2025-10-29,2025-11-26,2025-11-28,25,25,0,19.4,485.0,received
PO-2074,1,SUP-1014,HF-2430,WH-CENTRAL,2025-10-21,2025-11-18,2025-11-18,500,488,12,68.5,34250.0,received
PO-2075,1,SUP-1014,HF-2760,WH-WEST,2025-11-11,2025-12-09,2025-12-10,200,196,4,98.5,19700.0,received
PO-2076,1,SUP-1014,HF-2540,WH-WEST,2025-10-21,2025-11-18,2025-11-19,500,491,9,142.0,71000.0,received
PO-2077,1,SUP-1014,HF-2760,WH-EAST,2025-10-23,2025-11-20,2025-11-23,25,25,0,98.5,2462.5,received
PO-2078,1,SUP-1015,EC-2680,WH-SOUTH,2025-11-06,2025-11-14,2025-11-14,150,148,2,45.2,6780.0,received
PO-2079,1,SUP-1015,EC-2490,WH-WEST,2025-10-31,2025-11-08,2025-11-10,250,248,2,38.7,9675.0,received
PO-2080,1,SUP-1015,EC-2595,WH-EAST,2025-10-14,2025-10-22,2025-10-22,50,49,1,9.6,480.0,received
PO-2081,1,SUP-1015,EC-2680,WH-WEST,2025-11-03,2025-11-11,2025-11-11,250,247,3,45.2,11300.0,received
PO-2082,1,SUP-1015,EC-2680,WH-EAST,2025-10-22,2025-10-30,2025-10-30,500,489,11,45.2,22600.0,received
PO-2083,1,SUP-1015,EC-2380,WH-EAST,2025-11-11,2025-11-19,2025-11-20,200,194,6,52.3,10460.0,received
PO-2084,1,SUP-1015,EC-2680,WH-CENTRAL,2025-10-23,2025-10-31,2025-10-31,100,99,1,45.2,4520.0,received
PO-2085,1,SUP-1015,EC-2680,WH-SOUTH,2025-11-06,2025-11-14,2025-11-15,250,244,6,45.2,11300.0,received
PO-2086,1,SUP-1015,EC-2490,WH-CENTRAL,2025-11-03,2025-11-11,2025-11-16,250,247,3,38.7,9675.0,received
PO-2087,1,SUP-1015,EC-2380,WH-EAST,2025-10-15,2025-10-23,2025-10-23,25,25,0,52.3,1307.5,received
PO-2088,1,SUP-1016,IF-8870,WH-WEST,2025-11-05,2025-11-19,2025-11-19,100,99,1,3.5,350.0,received
PO-2089,1,SUP-1016,IF-9090,WH-EAST,2025-10-14,2025-10-28,2025-10-29,200,195,5,4.2,840.0,received
PO-2090,1,SUP-1016,IF-9090,WH-EAST,2025-11-04,2025-11-18,2025-11-17,25,24,1,4.2,105.0,received
PO-2091,1,SUP-1016,IF-8980,WH-WEST,2025-11-10,2025-11-24,2025-11-25,25,25,0,5.6,140.0,received
PO-2092,1,SUP-1016,IF-8980,WH-EAST,2025-10-27,2025-11-10,2025-11-12,100,98,2,5.6,560.0,received
PO-2093,1,SUP-1016,IF-8870,WH-CENTRAL,2025-11-06,2025-11-20,2025-11-20,25,25,0,3.5,87.5,received
PO-2094,1,SUP-1016,IF-8980,WH-CENTRAL,2025-10-14,2025-10-28,2025-10-31,100,99,1,5.6,560.0,received
PO-2095,1,SUP-1016,IF-8980,WH-EAST,2025-10-28,2025-11-11,2025-11-12,50,50,0,5.6,280.0,received
PO-2096,1,SUP-1016,IF-8980,WH-EAST,2025-10-17,2025-10-31,2025-11-02,200,198,2,5.6,1120.0,received
PO-2097,1,SUP-1016,IF-8650,WH-SOUTH,2025-11-04,2025-11-18,2025-11-17,100,99,1,7.9,790.0,received
PO-2098,1,SUP-1016,IF-9090,WH-CENTRAL,2025-11-06,2025-11-20,2025-11-18,150,147,3,4.2,630.0,received
PO-2099,1,SUP-1016,IF-8650,WH-EAST,2025-11-03,2025-11-17,2025-11-17,150,147,3,7.9,1185.0,received
PO-2100,1,SUP-1016,IF-8980,WH-EAST,2025-10-29,2025-11-12,2025-11-15,250,246,4,5.6,1400.0,received
PO-2101,1,SUP-1016,IF-8980,WH-SOUTH,2025-11-05,2025-11-19,2025-11-21,500,497,3,5.6,2800.0,received
PO-2102,1,SUP-1016,IF-8760,WH-EAST,2025-11-04,2025-11-18,2025-11-20,500,496,4,10.4,5200.0,received
PO-2103,1,SUP-1017,HF-3195,WH-CENTRAL,2025-10-14,2025-10-21,2025-10-26,250,245,5,31.2,7800.0,received
PO-2104,1,SUP-1017,HF-3195,WH-CENTRAL,2025-10-15,2025-10-22,2025-10-22,500,488,12,31.2,15600.0,received
PO-2105,1,SUP-1017,HF-3460,WH-WEST,2025-10-30,2025-11-06,2025-11-09,25,24,1,52.0,1300.0,received
PO-2106,1,SUP-1017,HF-3195,WH-SOUTH,2025-11-10,2025-11-17,2025-11-18,25,25,0,31.2,780.0,received
PO-2107,1,SUP-1017,HF-2980,WH-SOUTH,2025-11-05,2025-11-12,2025-11-11,50,50,0,2.8,140.0,received
PO-2108,1,SUP-1017,HF-3460,WH-WEST,2025-10-28,2025-11-04,2025-11-03,150,147,3,52.0,7800.0,received
PO-2109,1,SUP-1017,HF-3195,WH-SOUTH,2025-10-30,2025-11-06,2025-11-08,500,485,15,31.2,15600.0,received
PO-2110,1,SUP-1017,HF-2980,WH-EAST,2025-10-23,2025-10-30,2025-10-30,25,24,1,2.8,70.0,received
PO-2111,1,SUP-1017,HF-3280,WH-EAST,2025-11-07,2025-11-14,2025-11-15,250,246,4,4.6,1150.0,received
PO-2112,1,SUP-1017,HF-3460,WH-WEST,2025-11-05,2025-11-12,2025-11-12,200,199,1,52.0,10400.0,received
PO-2113,1,SUP-1017,HF-3460,WH-WEST,2025-10-28,2025-11-04,2025-11-02,250,243,7,52.0,13000.0,received
PO-2114,1,SUP-1017,HF-3370,WH-EAST,2025-10-20,2025-10-27,2025-10-28,250,249,1,26.4,6600.0,received
PO-2115,1,SUP-1017,HF-3460,WH-EAST,2025-11-10,2025-11-17,2025-11-19,100,99,1,52.0,5200.0,received
PO-2116,1,SUP-1018,SE-3280,WH-EAST,2025-10-16,2025-10-31,2025-10-31,25,24,1,34.5,862.5,received
PO-2117,1,SUP-1018,SE-2650,WH-EAST,2025-11-07,2025-11-22,2025-11-22,50,49,1,195.0,9750.0,received
PO-2118,1,SUP-1018,SE-3460,WH-SOUTH,2025-10-23,2025-11-07,2025-11-10,25,25,0,28.9,722.5,received
PO-2119,1,SUP-1018,SE-2540,WH-CENTRAL,2025-11-07,2025-11-22,2025-11-24,50,49,1,320.0,16000.0,received
PO-2120,1,SUP-1018,SE-2870,WH-EAST,2025-10-16,2025-10-31,2025-10-30,100,98,2,42.1,4210.0,received
PO-2121,1,SUP-1018,SE-3460,WH-CENTRAL,2025-10-30,2025-11-14,2025-11-14,50,49,1,28.9,1445.0,received
PO-2122,1,SUP-1018,SE-2320,WH-WEST,2025-10-16,2025-10-31,2025-11-02,500,490,10,85.0,42500.0,received
PO-2123,1,SUP-1018,SE-2540,WH-EAST,2025-11-10,2025-11-25,2025-11-24,150,149,1,320.0,48000.0,received
PO-2124,1,SUP-1018,SE-2430,WH-CENTRAL,2025-11-04,2025-11-19,2025-11-21,500,492,8,72.3,36150.0,received
PO-2125,1,SUP-1018,SE-2540,WH-WEST,2025-10-17,2025-11-01,2025-11-01,250,246,4,320.0,80000.0,received
PO-2126,1,SUP-1001,EC-2291,WH-EAST,2025-12-01,2025-12-15,2025-12-16,50,49,1,67.2,3360.0,received
PO-2127,1,SUP-1001,EC-3517,WH-EAST,2025-12-02,2025-12-16,2025-12-16,500,490,10,43.8,21900.0,received
PO-2128,1,SUP-1001,EC-3004,WH-SOUTH,2025-11-12,2025-11-26,2025-11-25,200,196,4,125.0,25000.0,received
PO-2129,1,SUP-1001,EC-2291,WH-EAST,2025-11-28,2025-12-12,2025-12-12,25,25,0,67.2,1680.0,received
PO-2130,1,SUP-1001,EC-3004,WH-WEST,2025-11-26,2025-12-10,2025-12-11,500,490,10,125.0,62500.0,received
PO-2131,1,SUP-1001,PB-4125,WH-WEST,2025-11-20,2025-12-04,2025-12-03,25,25,0,34.2,855.0,received
PO-2132,1,SUP-1001,EC-1847,WH-WEST,2025-12-03,2025-12-17,2025-12-17,500,490,10,84.5,42250.0,received
PO-2133,1,SUP-1001,EC-3517,WH-WEST,2025-11-17,2025-12-01,2025-11-29,250,245,5,43.8,10950.0,received
PO-2134,1,SUP-1001,EC-1847,WH-CENTRAL,2025-11-21,2025-12-05,2025-12-05,50,49,1,84.5,4225.0,received
PO-2135,1,SUP-1001,EC-3004,WH-CENTRAL,2025-12-01,2025-12-15,2025-12-15,500,490,10,125.0,62500.0,received
PO-2136,1,SUP-1001,EC-1847,WH-EAST,2025-12-05,2025-12-19,2025-12-19,25,25,0,84.5,2112.5,received
PO-2137,1,SUP-1001,EC-2291,WH-WEST,2025-11-12,2025-11-26,2025-11-26,150,147,3,67.2,10080.0,received
PO-2138,1,SUP-1001,EC-1847,WH-EAST,2025-12-10,2025-12-24,2025-12-25,50,49,1,84.5,4225.0,received
PO-2139,1,SUP-1001,EC-3517,WH-CENTRAL,2025-11-25,2025-12-09,2025-12-10,50,49,1,43.8,2190.0,received
PO-2140,1,SUP-1001,PB-4125,WH-CENTRAL,2025-11-19,2025-12-03,2025-12-01,500,490,10,34.2,17100.0,received
PO-2141,1,SUP-1001,EC-3004,WH-WEST,2025-11-19,2025-12-03,2025-12-03,250,245,5,125.0,31250.0,received
PO-2142,1,SUP-1001,PB-4230,WH-WEST,2025-11-24,2025-12-08,2025-12-06,50,49,1,72.6,3630.0,received
PO-2143,1,SUP-1001,EC-3517,WH-SOUTH,2025-11-13,2025-11-27,2025-11-26,150,147,3,43.8,6570.0,received
PO-2144,1,SUP-1001,EC-2291,WH-SOUTH,2025-11-17,2025-12-01,2025-12-01,150,147,3,67.2,10080.0,received
PO-2145,1,SUP-1001,EC-2291,WH-SOUTH,2025-12-05,2025-12-19,2025-12-20,50,49,1,67.2,3360.0,received
PO-2146,1,SUP-1001,EC-3004,WH-CENTRAL,2025-11-18,2025-12-02,2025-12-01,100,98,2,125.0,12500.0,received
PO-2147,1,SUP-1001,EC-1847,WH-EAST,2025-11-20,2025-12-04,2025-12-02,50,49,1,84.5,4225.0,received
PO-2148,1,SUP-1001,PB-4230,WH-SOUTH,2025-11-26,2025-12-10,2025-12-09,150,147,3,72.6,10890.0,received
PO-2149,1,SUP-1001,PB-4230,WH-CENTRAL,2025-11-19,2025-12-03,2025-12-03,100,98,2,72.6,7260.0,received
PO-2150,1,SUP-1001,EC-2291,WH-WEST,2025-12-09,2025-12-23,2025-12-21,50,49,1,67.2,3360.0,received
PO-2151,1,SUP-1001,EC-3517,WH-SOUTH,2025-12-09,2025-12-23,2025-12-23,50,49,1,43.8,2190.0,received
PO-2152,1,SUP-1001,EC-3517,WH-SOUTH,2025-11-20,2025-12-04,2025-12-05,25,25,0,43.8,1095.0,received
PO-2153,1,SUP-1001,EC-3517,WH-WEST,2025-11-19,2025-12-03,2025-12-03,100,98,2,43.8,4380.0,received
PO-2154,1,SUP-1001,PB-4010,WH-WEST,2025-12-10,2025-12-24,2025-12-23,200,196,4,18.5,3700.0,received
PO-2155,1,SUP-1001,PB-4010,WH-EAST,2025-11-25,2025-12-09,2025-12-07,25,25,0,18.5,462.5,received
PO-2156,1,SUP-1001,EC-3517,WH-EAST,2025-11-25,2025-12-09,2025-12-09,200,196,4,43.8,8760.0,received
PO-2157,1,SUP-1001,EC-3517,WH-EAST,2025-11-26,2025-12-10,2025-12-09,150,147,3,43.8,6570.0,received
