forecast_id,product_id,warehouse_id,forecast_date,period_start,period_end,forecast_qty,forecast_method,confidence_level,created_by
FC-01298,IF-9090,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,59,statistical,0.87,System
FC-01299,IF-9195,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,69,statistical,0.7,System
FC-01300,IF-9280,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,56,statistical,0.76,System
FC-01301,IF-9370,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,62,consensus,0.73,System
FC-01302,IF-9460,WH-EAST,2026-05-01,2026-05-11,2026-06-09,85,manual_override,0.93,System
FC-01303,HF-1010,WH-EAST,2026-05-01,2026-05-11,2026-06-09,409,consensus,0.93,System
FC-01304,HF-1125,WH-WEST,2026-05-01,2026-05-11,2026-06-09,407,statistical,0.9,System
FC-01305,HF-1230,WH-WEST,2026-05-01,2026-05-11,2026-06-09,409,statistical,0.83,System
FC-01306,HF-1340,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,165,consensus,0.85,System
FC-01307,HF-1455,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,195,statistical,0.87,System
FC-01308,HF-1560,WH-WEST,2026-05-01,2026-05-11,2026-06-09,186,consensus,0.77,System
FC-01309,HF-1675,WH-WEST,2026-05-01,2026-05-11,2026-06-09,193,consensus,0.76,System
FC-01310,HF-1780,WH-WEST,2026-05-01,2026-05-11,2026-06-09,172,consensus,0.81,System
FC-01311,HF-1890,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,201,statistical,0.7,System
FC-01312,HF-1995,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,194,consensus,0.8,System
FC-01313,HF-2100,WH-WEST,2026-05-01,2026-05-11,2026-06-09,72,consensus,0.84,System
FC-01314,HF-2215,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,73,statistical,0.75,System
FC-01315,HF-2320,WH-WEST,2026-05-01,2026-05-11,2026-06-09,67,manual_override,0.93,A. Chen
FC-01316,HF-2430,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,56,statistical,0.91,System
FC-01317,HF-2540,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,67,consensus,0.93,System
FC-01318,HF-2650,WH-EAST,2026-05-01,2026-05-11,2026-06-09,54,statistical,0.83,System
FC-01319,HF-2760,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,74,statistical,0.9,System
FC-01320,HF-2870,WH-EAST,2026-05-01,2026-05-11,2026-06-09,78,statistical,0.86,System
FC-01321,HF-2980,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,87,consensus,0.79,System
FC-01322,HF-3090,WH-EAST,2026-05-01,2026-05-11,2026-06-09,72,statistical,0.7,System
FC-01323,HF-3195,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,60,statistical,0.78,System
FC-01324,HF-3280,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,67,consensus,0.72,System
FC-01325,HF-3370,WH-EAST,2026-05-01,2026-05-11,2026-06-09,63,statistical,0.94,System
FC-01326,HF-3460,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,86,consensus,0.85,System
FC-01327,SE-1010,WH-EAST,2026-05-01,2026-05-11,2026-06-09,430,consensus,0.8,System
FC-01328,SE-1125,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,435,consensus,0.8,System
FC-01329,SE-1230,WH-WEST,2026-05-01,2026-05-11,2026-06-09,431,consensus,0.8,System
FC-01330,SE-1340,WH-EAST,2026-05-01,2026-05-11,2026-06-09,173,consensus,0.8,System
FC-01331,SE-1455,WH-EAST,2026-05-01,2026-05-11,2026-06-09,198,consensus,0.8,System
FC-01332,SE-1560,WH-WEST,2026-05-01,2026-05-11,2026-06-09,178,consensus,0.8,System
FC-01333,SE-1675,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,198,consensus,0.8,System
FC-01334,SE-1780,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,205,consensus,0.8,System
FC-01335,SE-1890,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,169,consensus,0.8,System
FC-01336,SE-1995,WH-EAST,2026-05-01,2026-05-11,2026-06-09,175,consensus,0.8,System
FC-01337,SE-2100,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,74,consensus,0.8,System
FC-01338,SE-2215,WH-EAST,2026-05-01,2026-05-11,2026-06-09,66,consensus,0.8,System
FC-01339,SE-2320,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,65,consensus,0.8,System
FC-01340,SE-2430,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,65,consensus,0.8,System
FC-01341,SE-2540,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,86,consensus,0.8,System
FC-01342,SE-2650,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,64,consensus,0.8,System
FC-01343,SE-2760,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,82,consensus,0.8,System
FC-01344,SE-2870,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,74,consensus,0.8,System
FC-01345,SE-2980,WH-WEST,2026-05-01,2026-05-11,2026-06-09,66,consensus,0.8,System
FC-01346,SE-3090,WH-WEST,2026-05-01,2026-05-11,2026-06-09,87,consensus,0.8,System
FC-01347,SE-3195,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,94,consensus,0.8,System
FC-01348,SE-3280,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,54,consensus,0.8,System
FC-01349,SE-3370,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,71,consensus,0.8,System
FC-01350,SE-3460,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,73,consensus,0.8,System
FC-01351,EC-1847,WH-EAST,2026-05-30,2026-06-10,2026-07-09,371,consensus,0.84,System
FC-01352,EC-2291,WH-WEST,2026-05-30,2026-06-10,2026-07-09,393,consensus,0.77,System
FC-01353,EC-3004,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,407,statistical,0.75,System
FC-01354,EC-3517,WH-WEST,2026-05-30,2026-06-10,2026-07-09,383,consensus,0.81,System
FC-01355,EC-1102,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,188,statistical,0.93,System
FC-01356,EC-1205,WH-EAST,2026-05-30,2026-06-10,2026-07-09,154,statistical,0.92,System
FC-01357,EC-1330,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,186,statistical,0.84,System
FC-01358,EC-1455,WH-WEST,2026-05-30,2026-06-10,2026-07-09,157,consensus,0.95,System
FC-01359,EC-1580,WH-EAST,2026-05-30,2026-06-10,2026-07-09,172,statistical,0.95,System
FC-01360,EC-1610,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,167,consensus,0.75,System
FC-01361,EC-1720,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,89,consensus,0.7,System
FC-01362,EC-1835,WH-EAST,2026-05-30,2026-06-10,2026-07-09,70,manual_override,0.87,System
FC-01363,EC-1940,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,72,statistical,0.84,System
FC-01364,EC-2050,WH-WEST,2026-05-30,2026-06-10,2026-07-09,61,statistical,0.87,System
FC-01365,EC-2160,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,81,manual_override,0.75,R. Patel
FC-01366,EC-2275,WH-WEST,2026-05-30,2026-06-10,2026-07-09,81,statistical,0.74,System
FC-01367,EC-2380,WH-WEST,2026-05-30,2026-06-10,2026-07-09,50,consensus,0.9,System
FC-01368,EC-2490,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,75,consensus,0.78,System
FC-01369,EC-2595,WH-EAST,2026-05-30,2026-06-10,2026-07-09,53,consensus,0.8,System
FC-01370,EC-2680,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,54,statistical,0.94,System
FC-01371,EC-2790,WH-EAST,2026-05-30,2026-06-10,2026-07-09,73,statistical,0.85,System
FC-01372,EC-2885,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,78,statistical,0.92,System
FC-01373,EC-2970,WH-EAST,2026-05-30,2026-06-10,2026-07-09,56,statistical,0.83,System
FC-01374,EC-3100,WH-WEST,2026-05-30,2026-06-10,2026-07-09,61,statistical,0.94,System
FC-01375,PB-4010,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,392,statistical,0.85,System
FC-01376,PB-4125,WH-EAST,2026-05-30,2026-06-10,2026-07-09,387,statistical,0.79,System
FC-01377,PB-4230,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,377,consensus,0.92,System
FC-01378,PB-4340,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,181,statistical,0.83,System
FC-01379,PB-4455,WH-WEST,2026-05-30,2026-06-10,2026-07-09,172,consensus,0.78,System
FC-01380,PB-4560,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,182,manual_override,0.94,A. Chen
FC-01381,PB-4675,WH-EAST,2026-05-30,2026-06-10,2026-07-09,168,statistical,0.91,System
FC-01382,PB-4780,WH-EAST,2026-05-30,2026-06-10,2026-07-09,170,statistical,0.74,System
FC-01383,PB-4890,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,170,consensus,0.83,System
FC-01384,PB-4995,WH-EAST,2026-05-30,2026-06-10,2026-07-09,193,consensus,0.94,System
FC-01385,PB-5100,WH-EAST,2026-05-30,2026-06-10,2026-07-09,79,statistical,0.78,System
FC-01386,PB-5215,WH-EAST,2026-05-30,2026-06-10,2026-07-09,76,statistical,0.81,System
FC-01387,PB-5320,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,86,consensus,0.73,System
FC-01388,PB-5430,WH-WEST,2026-05-30,2026-06-10,2026-07-09,88,statistical,0.79,System
FC-01389,PB-5540,WH-WEST,2026-05-30,2026-06-10,2026-07-09,86,statistical,0.83,System
FC-01390,PB-5650,WH-WEST,2026-05-30,2026-06-10,2026-07-09,81,manual_override,0.92,System
FC-01391,PB-5760,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,68,statistical,0.83,System
FC-01392,PB-5870,WH-EAST,2026-05-30,2026-06-10,2026-07-09,59,statistical,0.9,System
FC-01393,PB-5980,WH-EAST,2026-05-30,2026-06-10,2026-07-09,63,statistical,0.92,System
FC-01394,PB-6090,WH-WEST,2026-05-30,2026-06-10,2026-07-09,54,statistical,0.85,System
FC-01395,PB-6195,WH-EAST,2026-05-30,2026-06-10,2026-07-09,51,statistical,0.73,System
FC-01396,PB-6280,WH-EAST,2026-05-30,2026-06-10,2026-07-09,86,consensus,0.91,System
FC-01397,PB-6370,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,87,statistical,0.73,System
FC-01398,PB-6460,WH-EAST,2026-05-30,2026-06-10,2026-07-09,82,statistical,0.77,System
FC-01399,IF-7010,WH-EAST,2026-05-30,2026-06-10,2026-07-09,309,statistical,0.65,System
FC-01400,IF-7010,WH-EAST,2026-06-01,2026-06-10,2026-07-09,540,manual_override,0.0,J. Martinez
FC-01401,IF-7125,WH-EAST,2026-05-30,2026-06-10,2026-07-09,316,statistical,0.65,System
FC-01402,IF-7125,WH-EAST,2026-06-01,2026-06-10,2026-07-09,540,manual_override,0.0,J. Martinez
FC-01403,IF-7230,WH-EAST,2026-05-30,2026-06-10,2026-07-09,316,statistical,0.65,System
FC-01404,IF-7230,WH-EAST,2026-06-01,2026-06-10,2026-07-09,540,manual_override,0.0,J. Martinez
FC-01405,IF-7340,WH-EAST,2026-05-30,2026-06-10,2026-07-09,138,statistical,0.65,System
FC-01406,IF-7340,WH-EAST,2026-06-01,2026-06-10,2026-07-09,240,manual_override,0.0,J. Martinez
FC-01407,IF-7455,WH-EAST,2026-05-30,2026-06-10,2026-07-09,136,statistical,0.65,System
FC-01408,IF-7455,WH-EAST,2026-06-01,2026-06-10,2026-07-09,240,manual_override,0.0,J. Martinez
FC-01409,IF-7560,WH-EAST,2026-05-30,2026-06-10,2026-07-09,144,statistical,0.65,System
FC-01410,IF-7560,WH-EAST,2026-06-01,2026-06-10,2026-07-09,240,manual_override,0.0,J. Martinez
FC-01411,IF-7675,WH-EAST,2026-05-30,2026-06-10,2026-07-09,153,statistical,0.65,System
FC-01412,IF-7675,WH-EAST,2026-06-01,2026-06-10,2026-07-09,240,manual_override,0.0,J. Martinez
FC-01413,IF-7780,WH-EAST,2026-05-30,2026-06-10,2026-07-09,145,statistical,0.65,System
FC-01414,IF-7780,WH-EAST,2026-06-01,2026-06-10,2026-07-09,240,manual_override,0.0,J. Martinez
FC-01415,IF-7890,WH-EAST,2026-05-30,2026-06-10,2026-07-09,138,statistical,0.65,System
FC-01416,IF-7890,WH-EAST,2026-06-01,2026-06-10,2026-07-09,240,manual_override,0.0,J. Martinez
FC-01417,IF-7995,WH-EAST,2026-05-30,2026-06-10,2026-07-09,138,statistical,0.65,System
FC-01418,IF-7995,WH-EAST,2026-06-01,2026-06-10,2026-07-09,240,manual_override,0.0,J. Martinez
FC-01419,IF-8100,WH-EAST,2026-05-30,2026-06-10,2026-07-09,69,statistical,0.65,System
FC-01420,IF-8100,WH-EAST,2026-06-01,2026-06-10,2026-07-09,96,manual_override,0.0,J. Martinez
FC-01421,IF-8215,WH-EAST,2026-05-30,2026-06-10,2026-07-09,49,statistical,0.65,System
FC-01422,IF-8215,WH-EAST,2026-06-01,2026-06-10,2026-07-09,96,manual_override,0.0,J. Martinez
FC-01423,IF-8320,WH-EAST,2026-05-30,2026-06-10,2026-07-09,69,statistical,0.65,System
FC-01424,IF-8320,WH-EAST,2026-06-01,2026-06-10,2026-07-09,96,manual_override,0.0,J. Martinez
FC-01425,IF-8430,WH-EAST,2026-05-30,2026-06-10,2026-07-09,69,statistical,0.65,System
FC-01426,IF-8430,WH-EAST,2026-06-01,2026-06-10,2026-07-09,96,manual_override,0.0,J. Martinez
FC-01427,IF-8540,WH-EAST,2026-05-30,2026-06-10,2026-07-09,59,statistical,0.65,System
FC-01428,IF-8540,WH-EAST,2026-06-01,2026-06-10,2026-07-09,96,manual_override,0.0,J. Martinez
FC-01429,IF-8650,WH-WEST,2026-05-30,2026-06-10,2026-07-09,60,consensus,0.89,System
FC-01430,IF-8760,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,53,consensus,0.86,System
FC-01431,IF-8870,WH-WEST,2026-05-30,2026-06-10,2026-07-09,72,statistical,0.71,System
FC-01432,IF-8980,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,55,statistical,0.87,System
FC-01433,IF-9090,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,66,consensus,0.79,System
FC-01434,IF-9195,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,63,manual_override,0.91,A. Chen
FC-01435,IF-9280,WH-EAST,2026-05-30,2026-06-10,2026-07-09,56,manual_override,0.75,A. Chen
FC-01436,IF-9370,WH-EAST,2026-05-30,2026-06-10,2026-07-09,63,consensus,0.83,System
FC-01437,IF-9460,WH-EAST,2026-05-30,2026-06-10,2026-07-09,73,consensus,0.8,System
FC-01438,HF-1010,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,397,consensus,0.92,System
FC-01439,HF-1125,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,385,statistical,0.76,System
FC-01440,HF-1230,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,407,statistical,0.86,System
FC-01441,HF-1340,WH-WEST,2026-05-30,2026-06-10,2026-07-09,164,statistical,0.86,System
FC-01442,HF-1455,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,155,statistical,0.95,System
FC-01443,HF-1560,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,187,consensus,0.73,System
FC-01444,HF-1675,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,188,statistical,0.78,System
FC-01445,HF-1780,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,185,consensus,0.88,System
FC-01446,HF-1890,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,157,statistical,0.76,System
FC-01447,HF-1995,WH-WEST,2026-05-30,2026-06-10,2026-07-09,172,consensus,0.82,System
FC-01448,HF-2100,WH-EAST,2026-05-30,2026-06-10,2026-07-09,77,statistical,0.7,System
FC-01449,HF-2215,WH-EAST,2026-05-30,2026-06-10,2026-07-09,71,consensus,0.78,System
FC-01450,HF-2320,WH-WEST,2026-05-30,2026-06-10,2026-07-09,68,statistical,0.78,System
FC-01451,HF-2430,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,53,statistical,0.79,System
FC-01452,HF-2540,WH-EAST,2026-05-30,2026-06-10,2026-07-09,52,statistical,0.88,System
FC-01453,HF-2650,WH-WEST,2026-05-30,2026-06-10,2026-07-09,81,statistical,0.84,System
FC-01454,HF-2760,WH-EAST,2026-05-30,2026-06-10,2026-07-09,73,consensus,0.87,System
FC-01455,HF-2870,WH-EAST,2026-05-30,2026-06-10,2026-07-09,73,consensus,0.84,System
FC-01456,HF-2980,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,87,consensus,0.72,System
FC-01457,HF-3090,WH-EAST,2026-05-30,2026-06-10,2026-07-09,60,statistical,0.89,System
FC-01458,HF-3195,WH-WEST,2026-05-30,2026-06-10,2026-07-09,74,consensus,0.91,System
FC-01459,HF-3280,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,71,manual_override,0.95,A. Chen
FC-01460,HF-3370,WH-EAST,2026-05-30,2026-06-10,2026-07-09,58,consensus,0.84,System
FC-01461,HF-3460,WH-WEST,2026-05-30,2026-06-10,2026-07-09,58,statistical,0.75,System
FC-01462,SE-1010,WH-EAST,2026-05-30,2026-06-10,2026-07-09,378,consensus,0.8,System
FC-01463,SE-1125,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,376,consensus,0.8,System
FC-01464,SE-1230,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,373,consensus,0.8,System
FC-01465,SE-1340,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,189,consensus,0.8,System
FC-01466,SE-1455,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,155,consensus,0.8,System
FC-01467,SE-1560,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,157,consensus,0.8,System
FC-01468,SE-1675,WH-WEST,2026-05-30,2026-06-10,2026-07-09,181,consensus,0.8,System
FC-01469,SE-1780,WH-WEST,2026-05-30,2026-06-10,2026-07-09,156,consensus,0.8,System
FC-01470,SE-1890,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,174,consensus,0.8,System
FC-01471,SE-1995,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,160,consensus,0.8,System
FC-01472,SE-2100,WH-WEST,2026-05-30,2026-06-10,2026-07-09,65,consensus,0.8,System
FC-01473,SE-2215,WH-WEST,2026-05-30,2026-06-10,2026-07-09,64,consensus,0.8,System
FC-01474,SE-2320,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,53,consensus,0.8,System
FC-01475,SE-2430,WH-EAST,2026-05-30,2026-06-10,2026-07-09,53,consensus,0.8,System
FC-01476,SE-2540,WH-WEST,2026-05-30,2026-06-10,2026-07-09,49,consensus,0.8,System
FC-01477,SE-2650,WH-WEST,2026-05-30,2026-06-10,2026-07-09,50,consensus,0.8,System
FC-01478,SE-2760,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,87,consensus,0.8,System
FC-01479,SE-2870,WH-WEST,2026-05-30,2026-06-10,2026-07-09,74,consensus,0.8,System
FC-01480,SE-2980,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,58,consensus,0.8,System
FC-01481,SE-3090,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,65,consensus,0.8,System
FC-01482,SE-3195,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,86,consensus,0.8,System
FC-01483,SE-3280,WH-EAST,2026-05-30,2026-06-10,2026-07-09,80,consensus,0.8,System
FC-01484,SE-3370,WH-CENTRAL,2026-05-30,2026-06-10,2026-07-09,55,consensus,0.8,System
FC-01485,SE-3460,WH-SOUTH,2026-05-30,2026-06-10,2026-07-09,72,consensus,0.8,System
