invoice_id,shipment_id,carrier_name,invoice_date,base_rate,fuel_surcharge,accessorial_charges,total_invoiced,contracted_rate,variance_amount,dispute_flag
INV-9313,SHP-6267,Southern Route Transport,2025-10-23,299.73,29.73,0,329.46,304.67,24.79,False
INV-9314,SHP-6268,FastTrack Logistics,2025-10-21,305.56,24.14,0,329.7,328.49,1.21,False
INV-9315,SHP-6269,Pacific Coast Carriers,2025-11-11,158.05,10.91,0,168.96,170.35,-1.39,False
INV-9316,SHP-6270,Continental Freight,2025-10-22,210.57,16.85,10.99,238.41,217.5,20.91,False
INV-9317,SHP-6271,Pacific Coast Carriers,2025-11-10,152.57,11.92,0,164.49,163.68,0.81,False
INV-9318,SHP-6272,Continental Freight,2025-10-24,265.38,21.23,0,286.61,273.98,12.63,False
INV-9319,SHP-6273,Midwest Express Shipping,2025-10-13,338.17,29.22,8.22,375.61,352.1,23.51,False
INV-9320,SHP-6274,Southern Route Transport,2025-11-04,278.07,25.89,0,303.96,285.18,18.78,False
INV-9321,SHP-6275,FastTrack Logistics,2025-10-27,343.9,34.25,0,378.15,358.97,19.18,False
INV-9322,SHP-6276,Midwest Express Shipping,2025-11-07,276.1,25.36,0,301.46,290.0,11.46,False
INV-9323,SHP-6277,Midwest Express Shipping,2025-10-21,225.43,13.65,25.48,264.56,231.03,33.53,False
INV-9324,SHP-6278,FastTrack Logistics,2025-10-15,317.33,21.91,0,339.24,337.3,1.94,False
INV-9325,SHP-6279,Southern Route Transport,2025-10-22,147.6,13.27,0,160.87,157.21,3.66,False
INV-9326,SHP-6280,Southern Route Transport,2025-10-31,216.02,20.33,0,236.35,217.71,18.64,False
INV-9327,SHP-6281,Pacific Coast Carriers,2025-10-21,247.8,15.56,0,263.36,264.15,-0.79,False
INV-9328,SHP-6282,Southern Route Transport,2025-11-06,292.71,20.23,0,312.94,298.39,14.55,False
INV-9329,SHP-6283,FastTrack Logistics,2025-11-06,323.32,20.79,7.51,351.62,345.48,6.14,False
INV-9330,SHP-6284,Atlas Global Freight,2025-11-06,265.12,21.96,0,287.08,283.75,3.33,False
INV-9331,SHP-6285,Atlas Global Freight,2025-11-06,301.65,25.31,42.27,369.23,323.6,45.63,False
INV-9332,SHP-6286,FastTrack Logistics,2025-11-03,348.02,33.79,0,381.81,367.46,14.35,False
INV-9333,SHP-6287,Continental Freight,2025-10-29,342.15,27.37,0,369.52,366.34,3.18,False
INV-9334,SHP-6288,Pacific Coast Carriers,2025-10-15,240.6,17.72,2.27,260.59,243.62,16.97,False
INV-9335,SHP-6289,Atlas Global Freight,2025-10-20,162.08,16.05,0,178.13,170.12,8.01,False
INV-9336,SHP-6290,Midwest Express Shipping,2025-10-13,293.76,19.33,0,313.09,313.92,-0.83,False
INV-9337,SHP-6291,Atlas Global Freight,2025-11-07,150.49,11.0,0,161.49,156.79,4.7,False
INV-9338,SHP-6292,Pacific Coast Carriers,2025-10-24,342.01,33.29,0,375.3,347.23,28.07,False
INV-9339,SHP-6293,Continental Freight,2025-10-15,127.87,10.23,0,138.1,137.9,0.2,False
INV-9340,SHP-6294,Pacific Coast Carriers,2025-11-04,166.9,14.87,0,181.77,177.22,4.55,False
INV-9341,SHP-6295,Southern Route Transport,2025-10-13,307.24,18.44,0,325.68,317.82,7.86,False
INV-9342,SHP-6296,Midwest Express Shipping,2025-11-11,158.7,12.63,16.43,187.76,167.72,20.04,False
INV-9343,SHP-6297,FastTrack Logistics,2025-11-11,348.96,24.2,0,373.16,372.58,0.58,False
INV-9344,SHP-6298,Southern Route Transport,2025-10-16,316.58,26.11,0,342.69,322.06,20.63,False
INV-9345,SHP-6299,Continental Freight,2025-11-06,313.87,25.11,0,338.98,327.06,11.92,False
INV-9346,SHP-6300,Atlas Global Freight,2025-10-22,216.32,19.37,0,235.69,229.96,5.73,False
INV-9347,SHP-6301,Pacific Coast Carriers,2025-10-29,268.96,17.26,0,286.22,269.83,16.39,False
INV-9348,SHP-6302,FastTrack Logistics,2025-10-16,243.21,20.63,0,263.84,259.19,4.65,False
INV-9349,SHP-6303,Southern Route Transport,2025-10-22,131.16,11.96,25.27,168.39,134.79,33.6,False
INV-9350,SHP-6304,FastTrack Logistics,2025-10-17,152.15,13.6,0,165.75,161.66,4.09,False
INV-9351,SHP-6305,Midwest Express Shipping,2025-10-17,269.76,19.25,0,289.01,285.39,3.62,False
INV-9352,SHP-6306,FastTrack Logistics,2025-10-23,233.96,16.57,0,250.53,241.34,9.19,False
INV-9353,SHP-6307,Midwest Express Shipping,2025-10-23,251.69,21.82,4.0,277.51,269.19,8.32,False
INV-9354,SHP-6308,Atlas Global Freight,2025-11-06,265.98,23.73,0,289.71,285.98,3.73,False
INV-9355,SHP-6309,FastTrack Logistics,2025-11-05,135.74,13.41,26.83,175.98,144.14,31.84,False
INV-9356,SHP-6310,FastTrack Logistics,2025-10-21,317.21,20.0,0,337.21,327.07,10.14,False
INV-9357,SHP-6311,Atlas Global Freight,2025-10-13,271.19,26.24,0,297.43,286.05,11.38,False
INV-9358,SHP-6312,FastTrack Logistics,2025-10-29,294.55,22.91,11.03,328.49,300.01,28.48,False
INV-9359,SHP-6313,Atlas Global Freight,2025-10-20,243.45,23.68,0,267.13,253.55,13.58,False
INV-9360,SHP-6314,Midwest Express Shipping,2025-10-22,183.83,17.1,17.24,218.17,191.23,26.94,False
INV-9361,SHP-6315,FastTrack Logistics,2025-10-31,247.39,15.64,0,263.03,248.74,14.29,False
INV-9362,SHP-6316,Atlas Global Freight,2025-11-07,307.82,23.8,40.67,372.29,327.27,45.02,False
INV-9363,SHP-6317,FastTrack Logistics,2025-10-31,262.6,18.53,0,281.13,272.24,8.89,False
INV-9364,SHP-6318,FastTrack Logistics,2025-11-03,331.01,20.88,0,351.89,353.77,-1.88,False
INV-9365,SHP-6319,Southern Route Transport,2025-10-17,343.09,33.41,0,376.5,347.02,29.48,False
INV-9366,SHP-6320,Southern Route Transport,2025-10-23,288.83,26.96,0,315.79,309.37,6.42,False
INV-9367,SHP-6321,Midwest Express Shipping,2025-10-21,208.72,18.01,0,226.73,218.75,7.98,False
INV-9368,SHP-6322,Midwest Express Shipping,2025-10-13,275.23,26.72,0,301.95,283.92,18.03,False
INV-9369,SHP-6323,Continental Freight,2025-10-29,229.88,18.39,33.61,281.88,232.0,49.88,False
INV-9370,SHP-6324,FastTrack Logistics,2025-10-29,497.83,46.96,0,544.79,1194.79,-650.0,False
INV-9371,SHP-6325,Southern Route Transport,2025-10-22,169.18,16.51,0,185.69,178.19,7.5,False
INV-9372,SHP-6326,Southern Route Transport,2025-11-03,259.69,19.27,0,278.96,262.23,16.73,False
INV-9373,SHP-6327,Atlas Global Freight,2025-11-04,334.77,26.96,22.32,384.05,336.6,47.45,False
INV-9374,SHP-6328,Midwest Express Shipping,2025-10-20,267.57,21.59,37.45,326.61,279.22,47.39,False
INV-9375,SHP-6329,Southern Route Transport,2025-10-17,263.4,16.82,0,280.22,284.02,-3.8,False
INV-9376,SHP-6330,Southern Route Transport,2025-11-06,330.89,27.53,22.37,380.79,347.06,33.73,False
INV-9377,SHP-6331,Southern Route Transport,2025-11-04,198.01,14.83,32.78,245.62,212.66,32.96,False
INV-9378,SHP-6332,Continental Freight,2025-10-28,211.05,16.88,0,227.93,218.6,9.33,False
INV-9379,SHP-6333,Continental Freight,2025-10-29,182.07,14.57,0,196.64,185.82,10.82,False
INV-9380,SHP-6334,Pacific Coast Carriers,2025-11-04,135.11,13.0,0,148.11,136.25,11.86,False
INV-9381,SHP-6335,Midwest Express Shipping,2025-11-05,226.02,17.83,5.5,249.35,243.61,5.74,False
INV-9382,SHP-6336,Southern Route Transport,2025-11-05,313.39,24.87,0,338.26,334.19,4.07,False
INV-9383,SHP-6337,Continental Freight,2025-10-13,282.6,22.61,5.24,310.45,297.78,12.67,False
INV-9384,SHP-6338,Atlas Global Freight,2025-11-03,149.18,9.99,36.74,195.91,160.77,35.14,False
INV-9385,SHP-6339,Atlas Global Freight,2025-10-29,172.03,14.55,0,186.58,175.02,11.56,False
INV-9386,SHP-6340,FastTrack Logistics,2025-11-03,295.41,17.89,0,313.3,309.72,3.58,False
INV-9387,SHP-6341,FastTrack Logistics,2025-10-23,315.89,30.28,6.64,352.81,758.14,-405.33,False
INV-9388,SHP-6342,Pacific Coast Carriers,2025-11-10,325.89,20.98,30.71,377.58,338.47,39.11,False
INV-9389,SHP-6343,Southern Route Transport,2025-10-16,122.13,7.75,0,129.88,128.8,1.08,False
INV-9390,SHP-6344,Pacific Coast Carriers,2025-10-31,269.54,24.88,0,294.42,278.6,15.82,False
INV-9391,SHP-6345,FastTrack Logistics,2025-11-05,340.28,25.81,0,366.09,363.71,2.38,False
INV-9392,SHP-6346,FastTrack Logistics,2025-10-24,289.63,25.52,31.48,346.63,305.19,41.44,False
INV-9393,SHP-6347,Southern Route Transport,2025-10-20,152.6,11.65,26.52,190.77,160.92,29.85,False
INV-9394,SHP-6348,FastTrack Logistics,2025-10-15,503.94,44.12,0,548.06,1209.46,-661.4,False
INV-9395,SHP-6349,Pacific Coast Carriers,2025-11-05,317.82,29.64,9.58,357.04,317.83,39.21,False
INV-9396,SHP-6350,Continental Freight,2025-10-31,211.68,16.93,20.27,248.88,214.01,34.87,False
INV-9397,SHP-6351,Midwest Express Shipping,2025-10-15,146.18,12.64,0,158.82,153.79,5.03,False
INV-9398,SHP-6352,Atlas Global Freight,2025-10-16,307.08,21.53,0,328.61,313.64,14.97,False
INV-9399,SHP-6353,Midwest Express Shipping,2025-10-22,319.26,26.86,0,346.12,335.03,11.09,False
INV-9400,SHP-6354,Southern Route Transport,2025-11-11,208.44,16.35,0,224.79,221.37,3.42,False
INV-9401,SHP-6355,FastTrack Logistics,2025-10-22,154.66,11.5,0,166.16,166.21,-0.05,False
INV-9402,SHP-6356,FastTrack Logistics,2025-10-15,174.45,16.61,0,191.06,179.04,12.02,False
INV-9403,SHP-6357,Continental Freight,2025-10-17,324.36,25.95,17.64,367.95,337.11,30.84,False
INV-9404,SHP-6358,FastTrack Logistics,2025-10-20,126.55,11.66,43.05,181.26,133.91,47.35,False
INV-9405,SHP-6359,Midwest Express Shipping,2025-10-24,286.79,20.96,17.58,325.33,307.95,17.38,False
INV-9406,SHP-6360,Continental Freight,2025-10-30,274.41,21.95,23.14,319.5,294.54,24.96,False
INV-9407,SHP-6361,Continental Freight,2025-10-21,185.27,14.82,0,200.09,192.53,7.56,False
INV-9408,SHP-6362,Midwest Express Shipping,2025-11-03,195.4,14.12,0,209.52,206.57,2.95,False
INV-9409,SHP-6363,Southern Route Transport,2025-10-15,302.56,18.94,0,321.5,303.45,18.05,False
INV-9410,SHP-6364,Continental Freight,2025-10-16,148.83,11.91,6.52,167.26,150.72,16.54,False
INV-9411,SHP-6365,Midwest Express Shipping,2025-11-07,128.92,10.53,3.37,142.82,132.96,9.86,False
INV-9412,SHP-6366,Midwest Express Shipping,2025-11-11,298.65,20.22,0,318.87,314.94,3.93,False
INV-9413,SHP-6367,FastTrack Logistics,2025-10-29,347.49,31.92,0,379.41,349.42,29.99,False
INV-9414,SHP-6368,Midwest Express Shipping,2025-10-20,250.61,23.18,0,273.79,270.15,3.64,False
INV-9415,SHP-6369,Midwest Express Shipping,2025-10-22,212.07,20.63,36.48,269.18,214.69,54.49,False
INV-9416,SHP-6370,FastTrack Logistics,2025-10-16,255.88,24.33,0,280.21,276.18,4.03,False
INV-9417,SHP-6371,Southern Route Transport,2025-10-27,238.14,15.24,3.85,257.23,250.46,6.77,False
INV-9418,SHP-6372,Midwest Express Shipping,2025-10-20,349.91,30.89,0,380.8,361.79,19.01,False
INV-9419,SHP-6373,Pacific Coast Carriers,2025-11-03,340.31,33.71,0,374.02,341.08,32.94,False
INV-9420,SHP-6374,Southern Route Transport,2025-11-04,205.16,15.03,0,220.19,207.2,12.99,False
INV-9421,SHP-6375,Southern Route Transport,2025-10-16,171.98,15.92,0,187.9,184.73,3.17,False
INV-9422,SHP-6376,Pacific Coast Carriers,2025-10-21,307.01,25.24,3.38,335.63,312.37,23.26,False
INV-9423,SHP-6377,Continental Freight,2025-10-28,332.78,26.62,39.71,399.11,343.08,56.03,False
INV-9424,SHP-6378,Southern Route Transport,2025-10-14,333.91,30.24,9.48,373.63,346.93,26.7,False
INV-9425,SHP-6379,Atlas Global Freight,2025-10-20,333.31,25.47,20.59,379.37,356.34,23.03,False
INV-9426,SHP-6380,Southern Route Transport,2025-10-17,130.34,10.36,41.37,182.07,131.05,51.02,False
INV-9427,SHP-6381,Atlas Global Freight,2025-10-13,337.18,26.93,0,364.11,358.42,5.69,False
INV-9428,SHP-6382,Atlas Global Freight,2025-10-14,328.07,31.58,0,359.65,348.59,11.06,False
INV-9429,SHP-6383,Midwest Express Shipping,2025-11-07,293.59,22.08,0,315.67,300.44,15.23,False
INV-9430,SHP-6384,Pacific Coast Carriers,2025-10-16,317.53,20.45,0,337.98,318.27,19.71,False
INV-9431,SHP-6385,Atlas Global Freight,2025-10-17,311.65,22.07,0,333.72,322.43,11.29,False
INV-9432,SHP-6386,Southern Route Transport,2025-10-14,125.88,9.48,35.56,170.92,127.06,43.86,False
INV-9433,SHP-6387,Southern Route Transport,2025-10-28,152.34,9.19,34.85,196.38,163.58,32.8,False
INV-9434,SHP-6388,Pacific Coast Carriers,2025-10-24,328.64,32.81,0,361.45,352.37,9.08,False
INV-9435,SHP-6389,Atlas Global Freight,2025-10-21,157.65,10.06,0,167.71,165.7,2.01,False
INV-9436,SHP-6390,Midwest Express Shipping,2025-10-28,290.17,28.35,0,318.52,295.71,22.81,False
INV-9437,SHP-6391,FastTrack Logistics,2025-10-16,238.56,21.88,0,260.44,249.02,11.42,False
INV-9438,SHP-6392,Continental Freight,2025-11-06,185.17,14.81,29.03,229.01,192.66,36.35,False
INV-9439,SHP-6393,Pacific Coast Carriers,2025-11-07,291.26,21.34,0,312.6,309.83,2.77,False
INV-9440,SHP-6394,Midwest Express Shipping,2025-10-16,197.87,12.57,0,210.44,208.75,1.69,False
INV-9441,SHP-6395,Atlas Global Freight,2025-11-11,213.06,17.5,0,230.56,218.5,12.06,False
INV-9442,SHP-6396,FastTrack Logistics,2025-10-28,344.99,27.62,0,372.61,363.36,9.25,False
INV-9443,SHP-6397,Midwest Express Shipping,2025-11-05,253.75,20.96,0,274.71,266.93,7.78,False
INV-9444,SHP-6398,Atlas Global Freight,2025-10-28,156.13,13.46,0,169.59,161.35,8.24,False
INV-9445,SHP-6399,FastTrack Logistics,2025-11-06,310.53,25.13,0,335.66,329.85,5.81,False
INV-9446,SHP-6400,FastTrack Logistics,2025-11-06,469.25,29.63,43.75,542.63,1126.2,-583.57,False
INV-9447,SHP-6401,Continental Freight,2025-11-11,160.79,12.86,0,173.65,161.41,12.24,False
INV-9448,SHP-6402,Southern Route Transport,2025-11-04,146.9,12.33,0,159.23,153.4,5.83,False
INV-9449,SHP-6403,Pacific Coast Carriers,2025-10-16,226.39,18.43,0,244.82,228.94,15.88,False
INV-9450,SHP-6404,Southern Route Transport,2025-11-11,255.68,21.75,0,277.43,261.08,16.35,False
INV-9451,SHP-6405,Pacific Coast Carriers,2025-11-05,333.89,24.21,0,358.1,344.64,13.46,False
INV-9452,SHP-6406,Midwest Express Shipping,2025-10-20,248.83,22.16,21.26,292.25,265.89,26.36,False
INV-9453,SHP-6407,Midwest Express Shipping,2025-10-23,324.71,25.32,0,350.03,328.5,21.53,False
INV-9454,SHP-6408,Pacific Coast Carriers,2025-10-24,217.76,16.62,0,234.38,227.08,7.3,False
INV-9455,SHP-6409,FastTrack Logistics,2025-10-15,300.16,25.32,0,325.48,302.32,23.16,False
INV-9456,SHP-6410,Continental Freight,2025-10-28,300.24,24.02,7.67,331.93,304.2,27.73,False
INV-9457,SHP-6411,FastTrack Logistics,2025-11-03,294.71,28.74,0,323.45,305.67,17.78,False
INV-9458,SHP-6412,Pacific Coast Carriers,2025-11-07,150.36,12.65,6.87,169.88,161.18,8.7,False
INV-9459,SHP-6413,Pacific Coast Carriers,2025-11-03,343.75,30.45,0,374.2,364.44,9.76,False
INV-9460,SHP-6414,Midwest Express Shipping,2025-11-03,124.66,8.55,0,133.21,133.05,0.16,False
INV-9461,SHP-6415,FastTrack Logistics,2025-10-27,121.13,8.49,0,129.62,121.66,7.96,False
INV-9462,SHP-6416,Atlas Global Freight,2025-11-03,337.46,24.15,0,361.61,362.74,-1.13,False
INV-9463,SHP-6417,Pacific Coast Carriers,2025-11-03,278.02,20.27,1.87,300.16,285.37,14.79,False
INV-9464,SHP-6418,Midwest Express Shipping,2025-10-15,224.38,20.96,0,245.34,236.0,9.34,False
INV-9465,SHP-6419,Southern Route Transport,2025-10-27,161.37,10.18,0,171.55,165.03,6.52,False
INV-9466,SHP-6420,Midwest Express Shipping,2025-10-31,216.09,19.58,0,235.67,217.76,17.91,False
INV-9467,SHP-6421,Continental Freight,2025-10-21,275.95,22.08,0,298.03,279.47,18.56,False
INV-9468,SHP-6422,Continental Freight,2025-10-27,157.22,12.58,0,169.8,168.19,1.61,False
INV-9469,SHP-6423,Continental Freight,2025-10-14,254.51,20.36,20.78,295.65,257.4,38.25,False
INV-9470,SHP-6424,FastTrack Logistics,2025-10-28,386.54,26.41,0,412.95,927.7,-514.75,False
INV-9471,SHP-6425,Southern Route Transport,2025-10-23,175.56,15.37,0,190.93,181.16,9.77,False
INV-9472,SHP-6426,Southern Route Transport,2025-10-15,274.77,19.32,0,294.09,294.02,0.07,False
INV-9473,SHP-6427,FastTrack Logistics,2025-10-17,296.39,26.2,20.75,343.34,297.18,46.16,False
INV-9474,SHP-6428,Continental Freight,2025-11-05,231.88,18.55,0,250.43,233.37,17.06,False
INV-9475,SHP-6429,Pacific Coast Carriers,2025-10-20,332.05,24.18,0,356.23,358.03,-1.8,False
INV-9476,SHP-6430,Pacific Coast Carriers,2025-10-16,194.72,12.86,0,207.58,196.88,10.7,False
INV-9477,SHP-6431,FastTrack Logistics,2025-10-21,324.98,30.2,0,355.18,340.24,14.94,False
INV-9478,SHP-6432,Southern Route Transport,2025-10-14,232.94,19.25,0,252.19,240.18,12.01,False
INV-9479,SHP-6433,Midwest Express Shipping,2025-11-04,185.96,17.91,2.2,206.07,191.03,15.04,False
INV-9480,SHP-6434,Southern Route Transport,2025-10-21,232.91,17.64,0,250.55,237.04,13.51,False
INV-9481,SHP-6435,Pacific Coast Carriers,2025-10-29,236.19,20.17,0,256.36,236.49,19.87,False
INV-9482,SHP-6436,Atlas Global Freight,2025-11-03,164.75,12.03,0,176.78,171.45,5.33,False
INV-9483,SHP-6437,Southern Route Transport,2025-10-17,335.21,29.94,0,365.15,337.68,27.47,False
INV-9484,SHP-6438,FastTrack Logistics,2025-10-30,360.8,35.52,0,396.32,865.92,-469.6,False
INV-9485,SHP-6439,Southern Route Transport,2025-10-16,125.48,11.13,0,136.61,134.67,1.94,False
INV-9486,SHP-6440,Continental Freight,2025-11-11,330.05,26.4,0,356.45,346.92,9.53,False
INV-9487,SHP-6441,Atlas Global Freight,2025-10-24,181.35,11.77,0,193.12,189.37,3.75,False
INV-9488,SHP-6442,Midwest Express Shipping,2025-10-22,254.44,24.31,0,278.75,266.88,11.87,False
INV-9489,SHP-6443,FastTrack Logistics,2025-11-11,122.04,10.66,0,132.7,128.73,3.97,False
INV-9490,SHP-6444,Southern Route Transport,2025-10-17,129.71,11.42,0,141.13,133.66,7.47,False
INV-9491,SHP-6445,Atlas Global Freight,2025-10-23,317.35,25.17,0,342.52,331.76,10.76,False
INV-9492,SHP-6446,Midwest Express Shipping,2025-10-13,277.97,19.79,0,297.76,291.23,6.53,False
INV-9493,SHP-6447,Pacific Coast Carriers,2025-10-14,178.01,13.48,0,191.49,189.72,1.77,False
INV-9494,SHP-6448,Atlas Global Freight,2025-10-22,289.0,25.49,17.52,332.01,309.81,22.2,False
INV-9495,SHP-6449,Pacific Coast Carriers,2025-10-16,284.47,27.53,0,312.0,294.42,17.58,False
INV-9496,SHP-6450,Atlas Global Freight,2025-10-24,271.64,20.72,0,292.36,290.28,2.08,False
INV-9497,SHP-6451,Continental Freight,2025-10-21,255.51,20.44,0,275.95,268.85,7.1,False
INV-9498,SHP-6452,Continental Freight,2025-10-24,298.78,23.9,4.11,326.79,302.5,24.29,False
INV-9499,SHP-6453,Southern Route Transport,2025-11-04,251.18,20.38,0,271.56,263.0,8.56,False
INV-9500,SHP-6454,Midwest Express Shipping,2025-10-24,294.77,22.74,19.21,336.72,305.45,31.27,False
INV-9501,SHP-6455,Midwest Express Shipping,2025-10-21,239.72,21.89,0,261.61,246.33,15.28,False
INV-9502,SHP-6456,FastTrack Logistics,2025-10-15,345.32,33.62,25.16,404.1,828.77,-424.67,False
INV-9503,SHP-6457,Atlas Global Freight,2025-10-29,209.04,15.03,0,224.07,211.68,12.39,False
INV-9504,SHP-6458,Pacific Coast Carriers,2025-10-17,151.39,12.42,27.83,191.64,161.68,29.96,False
INV-9505,SHP-6459,Atlas Global Freight,2025-11-06,247.35,23.41,6.38,277.14,249.14,28.0,False
INV-9506,SHP-6460,Southern Route Transport,2025-10-15,160.29,14.06,4.96,179.31,169.75,9.56,False
INV-9507,SHP-6461,FastTrack Logistics,2025-10-17,349.2,23.56,20.39,393.15,362.42,30.73,False
INV-9508,SHP-6462,Southern Route Transport,2025-10-28,240.49,17.43,39.06,296.98,245.0,51.98,False
INV-9509,SHP-6463,FastTrack Logistics,2025-10-28,295.12,27.34,0,322.46,302.84,19.62,False
INV-9510,SHP-6464,Southern Route Transport,2025-11-11,322.48,30.65,0,353.13,342.8,10.33,False
INV-9511,SHP-6465,Atlas Global Freight,2025-10-30,337.74,31.85,0,369.59,343.02,26.57,False
INV-9512,SHP-6466,Pacific Coast Carriers,2025-11-04,283.8,22.63,0,306.43,305.2,1.23,False
INV-9513,SHP-6467,Southern Route Transport,2025-10-21,145.61,11.34,0,156.95,152.81,4.14,False
INV-9514,SHP-6468,Continental Freight,2025-11-07,323.05,25.84,0,348.89,329.39,19.5,False
INV-9515,SHP-6469,Pacific Coast Carriers,2025-10-29,172.3,16.72,34.98,224.0,179.89,44.11,False
INV-9516,SHP-6470,FastTrack Logistics,2025-10-28,466.37,32.57,0,498.94,1119.29,-620.35,False
INV-9517,SHP-6471,Continental Freight,2025-10-23,180.21,14.42,0,194.63,185.9,8.73,False
INV-9518,SHP-6472,Continental Freight,2025-10-31,218.23,17.46,0,235.69,230.41,5.28,False
INV-9519,SHP-6473,Southern Route Transport,2025-10-24,315.19,20.63,0,335.82,316.76,19.06,False
INV-9520,SHP-6474,FastTrack Logistics,2025-10-17,421.9,36.29,14.69,472.88,1012.56,-539.68,False
INV-9521,SHP-6475,Continental Freight,2025-10-16,268.13,21.45,0,289.58,286.73,2.85,False
INV-9522,SHP-6476,Midwest Express Shipping,2025-10-16,246.03,23.82,14.33,284.18,256.74,27.44,False
INV-9523,SHP-6477,Pacific Coast Carriers,2025-11-04,247.97,20.07,0,268.04,248.63,19.41,False
INV-9524,SHP-6478,Midwest Express Shipping,2025-10-30,155.11,15.21,0,170.32,164.13,6.19,False
INV-9525,SHP-6479,FastTrack Logistics,2025-10-16,287.47,27.13,0,314.6,302.86,11.74,False
INV-9526,SHP-6480,Atlas Global Freight,2025-10-16,239.12,15.57,0,254.69,252.26,2.43,False
INV-9527,SHP-6481,Atlas Global Freight,2025-10-15,210.71,17.06,0,227.77,216.48,11.29,False
INV-9528,SHP-6482,Continental Freight,2025-10-15,192.7,15.42,0,208.12,203.17,4.95,False
INV-9529,SHP-6483,Continental Freight,2025-10-29,265.83,21.27,0,287.1,282.33,4.77,False
INV-9530,SHP-6484,Continental Freight,2025-10-24,142.41,11.39,0,153.8,152.49,1.31,False
INV-9531,SHP-6485,Atlas Global Freight,2025-10-21,324.88,21.72,37.41,384.01,327.37,56.64,False
INV-9532,SHP-6486,FastTrack Logistics,2025-11-04,262.55,23.44,0,285.99,276.76,9.23,False
INV-9533,SHP-6487,Pacific Coast Carriers,2025-10-17,310.28,25.57,44.1,379.95,319.06,60.89,False
INV-9534,SHP-6488,Continental Freight,2025-10-22,318.99,25.52,0,344.51,319.29,25.22,False
INV-9535,SHP-6489,Southern Route Transport,2025-10-17,294.52,18.34,23.92,336.78,301.1,35.68,False
INV-9536,SHP-6490,Continental Freight,2025-10-15,313.56,25.08,0,338.64,327.29,11.35,False
INV-9537,SHP-6491,Midwest Express Shipping,2025-10-15,186.76,16.94,0,203.7,187.64,16.06,False
INV-9538,SHP-6492,Southern Route Transport,2025-10-14,266.23,21.89,0,288.12,282.66,5.46,False
